ts,arm,model,ok,http_status,error,provider_reported,ttfb_ms,ttft_ms,total_ms,output_tokens,decode_tps,gen_id,gen_provider_name,gen_latency_ms,gen_generation_time_ms,is_byok,total_cost,warmup,synthetic
2026-09-16T11:00:54+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Anthropic,575.2,805.2,5863.5,253,49.8,gen-SYNTH63297834869,Anthropic,740,5058,False,0.004755,False,True
2026-09-16T11:00:54+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,348.4,478.4,4167.7,223,60.2,gen-SYNTH70041504557,Anthropic,449,3689,False,0.004305,False,True
2026-09-16T11:00:54+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,392.0,432.8,4625.5,229,54.4,,,,,False,,False,True
2026-09-16T11:00:57+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Anthropic,377.8,528.9,3906.1,234,69.0,gen-SYNTH70288190849,Anthropic,485,3377,False,0.00447,False,True
2026-09-16T11:00:57+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,417.6,577.9,3790.5,220,68.2,gen-SYNTH98831718814,Anthropic,524,3213,False,0.00426,False,True
2026-09-16T11:00:57+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,510.5,604.6,4254.5,218,59.5,,,,,False,,False,True
2026-09-16T11:01:00+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Google Vertex,452.6,619.0,4799.3,240,57.2,gen-SYNTH22052318057,Google Vertex,584,4180,False,0.00456,False,True
2026-09-16T11:01:00+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,326.0,462.6,5047.5,253,55.0,gen-SYNTH46030083076,Anthropic,431,4585,False,0.004755,False,True
2026-09-16T11:01:00+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,517.2,580.7,4273.8,215,57.9,,,,,False,,False,True
2026-09-16T11:01:04+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Google Vertex,338.5,451.9,4486.0,237,58.5,gen-SYNTH32913656681,Google Vertex,407,4034,False,0.004515,False,True
2026-09-16T11:01:04+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,336.7,536.7,4150.8,232,63.9,gen-SYNTH54819024245,Anthropic,496,3614,False,0.00444,False,True
2026-09-16T11:01:04+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,363.0,392.2,4698.3,243,56.2,,,,,False,,False,True
2026-09-16T11:01:07+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Anthropic,266.8,422.8,4744.7,249,57.4,gen-SYNTH42147486033,Anthropic,385,4322,False,0.004695,False,True
2026-09-16T11:01:07+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,337.8,532.6,4769.3,251,59.0,gen-SYNTH59896659623,Anthropic,490,4237,False,0.004725,False,True
2026-09-16T11:01:07+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,508.2,554.6,4930.5,238,54.2,,,,,False,,False,True
2026-09-16T11:01:10+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Google Vertex,541.2,773.5,4196.1,249,72.5,gen-SYNTH54197563824,Google Vertex,705,3423,False,0.004695,False,True
2026-09-16T11:01:10+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,522.9,800.8,4480.0,223,60.3,gen-SYNTH36117573532,Anthropic,738,3679,False,0.004305,False,True
2026-09-16T11:01:10+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,532.8,573.3,5239.9,226,48.2,,,,,False,,False,True
2026-09-16T11:01:13+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,552.4,821.9,5458.5,239,51.3,gen-SYNTH89221238781,Amazon Bedrock,749,4637,False,0.004545,False,True
2026-09-16T11:01:13+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,249.6,380.2,3826.2,231,66.7,gen-SYNTH13956982820,Anthropic,347,3446,False,0.004425,False,True
2026-09-16T11:01:13+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,760.2,877.4,5046.6,238,56.8,,,,,False,,False,True
2026-09-16T11:01:16+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Anthropic,347.3,448.8,4657.1,256,60.6,gen-SYNTH88602515880,Anthropic,416,4208,False,0.0048,False,True
2026-09-16T11:01:16+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,304.7,474.9,4849.5,242,55.1,gen-SYNTH23398435893,Anthropic,445,4375,False,0.00459,False,True
2026-09-16T11:01:16+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,291.2,317.8,4610.3,250,58.0,,,,,False,,False,True
2026-09-16T11:01:20+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Google Vertex,356.7,520.9,4490.7,245,61.5,gen-SYNTH56468238786,Google Vertex,471,3970,False,0.004635,False,True
2026-09-16T11:01:20+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,322.8,498.8,4612.9,234,56.6,gen-SYNTH40741759369,Anthropic,468,4114,False,0.00447,False,True
2026-09-16T11:01:20+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,522.4,574.6,4852.7,245,57.0,,,,,False,,False,True
2026-09-16T11:01:23+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,331.4,508.8,5996.1,241,43.7,gen-SYNTH68047060061,Amazon Bedrock,468,5487,False,0.004575,False,True
2026-09-16T11:01:23+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,599.0,915.5,5234.4,250,57.7,gen-SYNTH16512013387,Anthropic,867,4319,False,0.00471,False,True
2026-09-16T11:01:23+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,274.3,295.8,3979.1,214,57.8,,,,,False,,False,True
2026-09-16T11:01:26+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Anthropic,396.6,591.8,4029.0,219,63.4,gen-SYNTH48057859371,Anthropic,541,3437,False,0.004245,False,True
2026-09-16T11:01:26+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,624.2,975.9,5057.4,237,57.8,gen-SYNTH27535526052,Anthropic,921,4082,False,0.004515,False,True
2026-09-16T11:01:26+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,329.5,380.9,4077.1,218,58.7,,,,,False,,False,True
2026-09-16T11:01:29+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Anthropic,420.1,577.9,4228.2,234,63.8,gen-SYNTH62189936347,Anthropic,520,3650,False,0.00447,False,True
2026-09-16T11:01:29+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,364.1,527.2,4353.9,252,65.6,gen-SYNTH63321514856,Anthropic,492,3827,False,0.00474,False,True
2026-09-16T11:01:29+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,504.1,599.6,4540.0,243,61.4,,,,,False,,False,True
2026-09-16T11:01:32+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,542.5,714.1,4346.3,233,63.9,gen-SYNTH69706279418,Amazon Bedrock,649,3632,False,0.004455,False,True
2026-09-16T11:01:32+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,270.9,353.2,3983.3,215,59.0,gen-SYNTH62090519980,Anthropic,326,3630,False,0.004185,False,True
2026-09-16T11:01:32+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,507.2,602.4,4068.0,237,68.1,,,,,False,,False,True
2026-09-16T11:01:36+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Google Vertex,573.4,864.1,5412.1,247,54.1,gen-SYNTH32347356475,Google Vertex,805,4548,False,0.004665,False,True
2026-09-16T11:01:36+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,188.7,284.0,4617.8,250,57.5,gen-SYNTH20171166541,Anthropic,262,4334,False,0.00471,False,True
2026-09-16T11:01:36+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,234.6,262.2,4629.2,220,50.1,,,,,False,,False,True
2026-09-16T11:01:39+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,698.4,1058.6,5147.0,248,60.4,gen-SYNTH42438828194,Amazon Bedrock,961,4088,False,0.00468,False,True
2026-09-16T11:01:39+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,289.0,447.0,4218.1,216,57.0,gen-SYNTH98848541604,Anthropic,413,3771,False,0.0042,False,True
2026-09-16T11:01:39+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,575.6,669.6,4975.7,229,52.9,,,,,False,,False,True
2026-09-16T11:01:42+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Anthropic,821.7,1264.3,5020.7,214,56.7,gen-SYNTH76376774142,Anthropic,1191,3756,False,0.00417,False,True
2026-09-16T11:01:42+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,216.7,288.0,4454.8,249,59.5,gen-SYNTH82213200465,Anthropic,266,4167,False,0.004695,False,True
2026-09-16T11:01:42+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,357.5,417.1,4701.4,251,58.4,,,,,False,,False,True
2026-09-16T11:01:45+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,149.7,214.7,3658.8,231,66.8,gen-SYNTH12957438926,Amazon Bedrock,199,3444,False,0.004425,False,True
2026-09-16T11:01:45+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,439.7,665.7,4417.1,233,61.8,gen-SYNTH15955334320,Anthropic,618,3751,False,0.004455,False,True
2026-09-16T11:01:45+00:00,direct,claude-sonnet-4-5,False,429,rate limit exceeded,anthropic-direct,,,,,,,,,,False,,False,True
2026-09-16T11:01:48+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Anthropic,807.5,1280.6,4960.1,229,62.0,gen-SYNTH70647339450,Anthropic,1180,3679,False,0.004395,False,True
2026-09-16T11:01:48+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,246.3,339.3,3647.7,216,65.0,gen-SYNTH98547222439,Anthropic,319,3308,False,0.0042,False,True
2026-09-16T11:01:48+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,315.8,349.4,4107.6,218,57.7,,,,,False,,False,True
2026-09-16T11:01:52+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Google Vertex,258.9,363.2,5222.1,251,51.5,gen-SYNTH40787382395,Google Vertex,337,4859,False,0.004725,False,True
2026-09-16T11:01:52+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,391.0,515.1,4228.9,216,57.9,gen-SYNTH89086220025,Anthropic,487,3714,False,0.0042,False,True
2026-09-16T11:01:52+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,508.5,563.1,4874.1,256,59.2,,,,,False,,False,True
2026-09-16T11:01:55+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Anthropic,477.6,676.0,4502.8,238,61.9,gen-SYNTH54493176191,Anthropic,617,3827,False,0.00453,False,True
2026-09-16T11:01:55+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,362.2,520.7,5628.1,248,48.4,gen-SYNTH12935244613,Anthropic,475,5107,False,0.00468,False,True
2026-09-16T11:01:55+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,421.1,460.0,4325.9,240,61.8,,,,,False,,False,True
2026-09-16T11:01:58+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Anthropic,258.6,335.2,4690.8,237,54.2,gen-SYNTH11071641978,Anthropic,304,4356,False,0.004515,False,True
2026-09-16T11:01:58+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,280.8,367.1,3581.6,220,68.1,gen-SYNTH37895345621,Anthropic,330,3215,False,0.00426,False,True
2026-09-16T11:01:58+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,366.7,403.5,3967.6,224,62.6,,,,,False,,False,True
2026-09-16T11:02:01+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Anthropic,412.1,576.0,5543.7,251,50.3,gen-SYNTH17139439134,Anthropic,524,4968,False,0.004725,False,True
2026-09-16T11:02:01+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,370.3,544.6,5065.0,249,54.9,gen-SYNTH20944421517,Anthropic,506,4520,False,0.004695,False,True
2026-09-16T11:02:01+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,519.6,570.1,4250.1,233,63.0,,,,,False,,False,True
2026-09-16T11:02:04+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Anthropic,389.2,616.0,4822.9,221,52.3,gen-SYNTH38059739902,Anthropic,561,4207,False,0.004275,False,True
2026-09-16T11:02:04+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,338.2,496.7,4130.8,223,61.1,gen-SYNTH27138607254,Anthropic,454,3634,False,0.004305,False,True
2026-09-16T11:02:04+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,481.2,564.0,4989.0,236,53.1,,,,,False,,False,True
2026-09-16T11:02:08+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Anthropic,393.6,582.1,5761.8,255,49.0,gen-SYNTH52337809217,Anthropic,534,5180,False,0.004785,False,True
2026-09-16T11:02:08+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,360.6,486.6,4861.4,234,53.3,gen-SYNTH16560229756,Anthropic,443,4375,False,0.00447,False,True
2026-09-16T11:02:08+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,303.0,348.9,4754.0,244,55.2,,,,,False,,False,True
2026-09-16T11:02:11+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,571.9,801.3,5145.6,249,57.1,gen-SYNTH79425415624,Amazon Bedrock,744,4344,False,0.004695,False,True
2026-09-16T11:02:11+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,387.8,541.1,4191.8,228,62.2,gen-SYNTH27769526377,Anthropic,491,3651,False,0.00438,False,True
2026-09-16T11:02:11+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,876.5,944.9,4338.5,225,66.0,,,,,False,,False,True
2026-09-16T11:02:14+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Google Vertex,447.1,584.8,4639.5,235,57.7,gen-SYNTH96333284013,Google Vertex,550,4055,False,0.004485,False,True
2026-09-16T11:02:14+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,281.4,404.3,4288.2,232,59.5,gen-SYNTH57899817490,Anthropic,368,3884,False,0.00444,False,True
2026-09-16T11:02:14+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,629.0,729.9,5132.3,226,51.1,,,,,False,,False,True
2026-09-16T11:02:17+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Anthropic,352.7,482.4,4484.0,256,63.7,gen-SYNTH90434517697,Anthropic,449,4002,False,0.0048,False,True
2026-09-16T11:02:17+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,311.0,498.0,5228.1,254,53.5,gen-SYNTH56219025708,Anthropic,457,4730,False,0.00477,False,True
2026-09-16T11:02:17+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,633.8,741.5,5170.8,252,56.7,,,,,False,,False,True
2026-09-16T11:02:20+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Anthropic,639.7,906.5,4740.5,240,62.3,gen-SYNTH13390715905,Anthropic,837,3834,False,0.00456,False,True
2026-09-16T11:02:20+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,375.5,493.7,4980.8,251,55.7,gen-SYNTH69132363179,Anthropic,461,4487,False,0.004725,False,True
2026-09-16T11:02:20+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,1429.7,1586.2,5644.7,252,61.8,,,,,False,,False,True
2026-09-16T11:02:24+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Google Vertex,390.7,522.1,6354.1,221,37.7,gen-SYNTH30283361765,Google Vertex,476,5832,False,0.004275,False,True
2026-09-16T11:02:24+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,289.8,466.6,4106.0,246,67.3,gen-SYNTH65304353044,Anthropic,442,3639,False,0.00465,False,True
2026-09-16T11:02:24+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,486.8,573.9,4271.2,222,59.8,,,,,False,,False,True
2026-09-16T11:02:27+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Google Vertex,399.7,575.6,4515.7,223,56.3,gen-SYNTH82946234693,Google Vertex,546,3940,False,0.004305,False,True
2026-09-16T11:02:27+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,482.0,674.6,4282.1,215,59.3,gen-SYNTH33368827866,Anthropic,619,3607,False,0.004185,False,True
2026-09-16T11:02:27+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,433.1,487.7,4463.7,255,63.9,,,,,False,,False,True
2026-09-16T11:02:30+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Anthropic,283.6,387.6,4309.9,229,58.1,gen-SYNTH19131368761,Anthropic,355,3922,False,0.004395,False,True
2026-09-16T11:02:30+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,259.8,404.9,5167.8,246,51.4,gen-SYNTH66292891667,Anthropic,383,4763,False,0.00465,False,True
2026-09-16T11:02:30+00:00,direct,claude-sonnet-4-5,True,200,,anthropic-direct,512.8,583.0,4166.8,214,59.4,,,,,False,,False,True
